umap_x	umap_y	Metadata_Plate	Metadata_Well	Metadata_Assay_Plate_Barcode	Metadata_Plate_Map_Name	Metadata_well_position	Metadata_cell_line	Metadata_patient	Metadata_FFA	Metadata_diff_day
1.0020783300253402	4.314894648522387	BR00101078	D10	BR00101078	BR00101078	D10	sc	hWAT	0	10
0.9996651120698068	-3.3728235896695002	BR00101078	D11	BR00101078	BR00101078	D11	hBAT	hBAT	0	10
2.640404123793277	1.470620734392945	BR00101078	E02	BR00101078	BR00101078	E02	vc	PAC_261	1	10
-0.3378040547896603	-10.948906290999863	BR00101078	E03	BR00101078	BR00101078	E03	sc	PAC_246	1	10
1.1613211357439757	1.8776779116551277	BR00101078	E04	BR00101078	BR00101078	E04	vc	PAC_246	1	10
-0.9740159068543979	4.0637297080778465	BR00101078	E05	BR00101078	BR00101078	E05	sc	PAC_266	1	10
1.5965511764058768	1.7927127273805592	BR00101078	E06	BR00101078	BR00101078	E06	vc	PAC_266	1	10
-0.6705749153270147	-10.949762449181598	BR00101078	E07	BR00101078	BR00101078	E07	sc	PAC_164	1	10
1.2656335229845725	1.8638692937273955	BR00101078	E08	BR00101078	BR00101078	E08	vc	PAC_164	1	10
-0.9159833725685571	-10.819262023590024	BR00101078	E09	BR00101078	BR00101078	E09	SGBS	SGBS	1	10
0.15673862261126814	4.480745038078333	BR00101078	E10	BR00101078	BR00101078	E10	sc	hWAT	1	10
0.8058006063583669	-0.5914434679356493	BR00101078	E11	BR00101078	BR00101078	E11	hBAT	hBAT	1	10
2.6769743947322784	1.4551433470764414	BR00101078	F02	BR00101078	BR00101078	F02	vc	PAC_261	1	10
-1.4127906986161873	-11.015546021104962	BR00101078	F03	BR00101078	BR00101078	F03	sc	PAC_246	1	10
1.2400792941517906	1.7998814111764982	BR00101078	F04	BR00101078	BR00101078	F04	vc	PAC_246	1	10
-0.748117608730635	4.282806208571041	BR00101078	F05	BR00101078	BR00101078	F05	sc	PAC_266	1	10
1.6118489655566801	1.7720977574412196	BR00101078	F06	BR00101078	BR00101078	F06	vc	PAC_266	1	10
-1.4525083274431339	-11.031422856472147	BR00101078	F07	BR00101078	BR00101078	F07	sc	PAC_164	1	10
1.27699444712524	1.8811543002183724	BR00101078	F08	BR00101078	BR00101078	F08	vc	PAC_164	1	10
-1.1176230173121173	-10.760851080198208	BR00101078	F09	BR00101078	BR00101078	F09	SGBS	SGBS	1	10
0.10405405499754816	4.504188595236362	BR00101078	F10	BR00101078	BR00101078	F10	sc	hWAT	1	10
0.8511858200639448	-0.5134289817362687	BR00101078	F11	BR00101078	BR00101078	F11	hBAT	hBAT	1	10
2.698106751510776	1.4332463354988336	BR00101078	G02	BR00101078	BR00101078	G02	vc	PAC_261	1	10
-1.0068198404264135	-11.182758590923902	BR00101078	G03	BR00101078	BR00101078	G03	sc	PAC_246	1	10
1.0583888962157157	1.9394179772899904	BR00101078	G04	BR00101078	BR00101078	G04	vc	PAC_246	1	10
-0.9047234700581643	4.173753578937097	BR00101078	G05	BR00101078	BR00101078	G05	sc	PAC_266	1	10
1.610943179874659	1.760068531638642	BR00101078	G06	BR00101078	BR00101078	G06	vc	PAC_266	1	10
-1.2801306765461955	-11.074400589691285	BR00101078	G07	BR00101078	BR00101078	G07	sc	PAC_164	1	10
1.3297212876800528	1.9093372153286898	BR00101078	G08	BR00101078	BR00101078	G08	vc	PAC_164	1	10
-0.9115633858620962	-10.726597333494302	BR00101078	G09	BR00101078	BR00101078	G09	SGBS	SGBS	1	10
0.11604124627084489	4.528830735885556	BR00101078	G10	BR00101078	BR00101078	G10	sc	hWAT	1	10
0.8202705252777656	-0.4894512551800488	BR00101078	G11	BR00101078	BR00101078	G11	hBAT	hBAT	1	10
